Specialization,Case Type,Case Number,Lawyer ID,Lawyer Name,Image Url,Win/Lose,Location,Price
Family Lawyer,Divorce,1040,1004,Lawyer Four,https://destinationcles.com/wp-content/uploads/2022/06/15-Lawyer-Tips-and-Tricks-to-Help-You-Succeed-in-Law-from-Destination-CLEs-at-DestinationCLEs.com_.jpg,1,District Court,395
Family Lawyer,Divorce,1028,1004,Lawyer Four,https://destinationcles.com/wp-content/uploads/2022/06/15-Lawyer-Tips-and-Tricks-to-Help-You-Succeed-in-Law-from-Destination-CLEs-at-DestinationCLEs.com_.jpg,1,Vilage Court,398
Family Lawyer,Adoption,1030,1004,Lawyer Four,https://destinationcles.com/wp-content/uploads/2022/06/15-Lawyer-Tips-and-Tricks-to-Help-You-Succeed-in-Law-from-Destination-CLEs-at-DestinationCLEs.com_.jpg,1,Supreme Court,335
Family Lawyer,ChildCustody,1011,1004,Lawyer Four,https://destinationcles.com/wp-content/uploads/2022/06/15-Lawyer-Tips-and-Tricks-to-Help-You-Succeed-in-Law-from-Destination-CLEs-at-DestinationCLEs.com_.jpg,1,High Court,957
Family Lawyer,ChildCustody,1021,1004,Lawyer Four,https://destinationcles.com/wp-content/uploads/2022/06/15-Lawyer-Tips-and-Tricks-to-Help-You-Succeed-in-Law-from-Destination-CLEs-at-DestinationCLEs.com_.jpg,0,District Court,279
Family Lawyer,Adoption,1035,1004,Lawyer Four,https://destinationcles.com/wp-content/uploads/2022/06/15-Lawyer-Tips-and-Tricks-to-Help-You-Succeed-in-Law-from-Destination-CLEs-at-DestinationCLEs.com_.jpg,1,Vilage Court,161
Family Lawyer,ChildCustody,1021,1004,Lawyer Four,https://destinationcles.com/wp-content/uploads/2022/06/15-Lawyer-Tips-and-Tricks-to-Help-You-Succeed-in-Law-from-Destination-CLEs-at-DestinationCLEs.com_.jpg,0,Supreme Court,311
Family Lawyer,ChildCustody,1036,1004,Lawyer Four,https://destinationcles.com/wp-content/uploads/2022/06/15-Lawyer-Tips-and-Tricks-to-Help-You-Succeed-in-Law-from-Destination-CLEs-at-DestinationCLEs.com_.jpg,0,High Court,654
Family Lawyer,ChildCustody,1032,1004,Lawyer Four,https://destinationcles.com/wp-content/uploads/2022/06/15-Lawyer-Tips-and-Tricks-to-Help-You-Succeed-in-Law-from-Destination-CLEs-at-DestinationCLEs.com_.jpg,0,District Court,760
Family Lawyer,ChildCustody,1001,1004,Lawyer Four,https://destinationcles.com/wp-content/uploads/2022/06/15-Lawyer-Tips-and-Tricks-to-Help-You-Succeed-in-Law-from-Destination-CLEs-at-DestinationCLEs.com_.jpg,0,Vilage Court,891
Family Lawyer,Divorce,1003,1004,Lawyer Four,https://destinationcles.com/wp-content/uploads/2022/06/15-Lawyer-Tips-and-Tricks-to-Help-You-Succeed-in-Law-from-Destination-CLEs-at-DestinationCLEs.com_.jpg,1,Supreme Court,131
Family Lawyer,ChildCustody,1033,1004,Lawyer Four,https://destinationcles.com/wp-content/uploads/2022/06/15-Lawyer-Tips-and-Tricks-to-Help-You-Succeed-in-Law-from-Destination-CLEs-at-DestinationCLEs.com_.jpg,1,High Court,525
Family Lawyer,Adoption,1029,1004,Lawyer Four,https://destinationcles.com/wp-content/uploads/2022/06/15-Lawyer-Tips-and-Tricks-to-Help-You-Succeed-in-Law-from-Destination-CLEs-at-DestinationCLEs.com_.jpg,1,District Court,225
Family Lawyer,Adoption,1020,1004,Lawyer Four,https://destinationcles.com/wp-content/uploads/2022/06/15-Lawyer-Tips-and-Tricks-to-Help-You-Succeed-in-Law-from-Destination-CLEs-at-DestinationCLEs.com_.jpg,1,Vilage Court,254
Family Lawyer,ChildCustody,1027,1004,Lawyer Four,https://destinationcles.com/wp-content/uploads/2022/06/15-Lawyer-Tips-and-Tricks-to-Help-You-Succeed-in-Law-from-Destination-CLEs-at-DestinationCLEs.com_.jpg,0,Supreme Court,485
Family Lawyer,Divorce,1028,1004,Lawyer Four,https://destinationcles.com/wp-content/uploads/2022/06/15-Lawyer-Tips-and-Tricks-to-Help-You-Succeed-in-Law-from-Destination-CLEs-at-DestinationCLEs.com_.jpg,1,High Court,549
Family Lawyer,Adoption,1037,1004,Lawyer Four,https://destinationcles.com/wp-content/uploads/2022/06/15-Lawyer-Tips-and-Tricks-to-Help-You-Succeed-in-Law-from-Destination-CLEs-at-DestinationCLEs.com_.jpg,0,District Court,772
Family Lawyer,ChildCustody,1024,1004,Lawyer Four,https://destinationcles.com/wp-content/uploads/2022/06/15-Lawyer-Tips-and-Tricks-to-Help-You-Succeed-in-Law-from-Destination-CLEs-at-DestinationCLEs.com_.jpg,1,Vilage Court,433
Family Lawyer,ChildCustody,1022,1004,Lawyer Four,https://destinationcles.com/wp-content/uploads/2022/06/15-Lawyer-Tips-and-Tricks-to-Help-You-Succeed-in-Law-from-Destination-CLEs-at-DestinationCLEs.com_.jpg,1,Supreme Court,589
Family Lawyer,Adoption,1025,1004,Lawyer Four,https://destinationcles.com/wp-content/uploads/2022/06/15-Lawyer-Tips-and-Tricks-to-Help-You-Succeed-in-Law-from-Destination-CLEs-at-DestinationCLEs.com_.jpg,0,High Court,367
Family Lawyer,Adoption,1008,1004,Lawyer Four,https://destinationcles.com/wp-content/uploads/2022/06/15-Lawyer-Tips-and-Tricks-to-Help-You-Succeed-in-Law-from-Destination-CLEs-at-DestinationCLEs.com_.jpg,1,District Court,356
Family Lawyer,Adoption,1023,1004,Lawyer Four,https://destinationcles.com/wp-content/uploads/2022/06/15-Lawyer-Tips-and-Tricks-to-Help-You-Succeed-in-Law-from-Destination-CLEs-at-DestinationCLEs.com_.jpg,1,Vilage Court,598
Family Lawyer,Adoption,1006,1004,Lawyer Four,https://destinationcles.com/wp-content/uploads/2022/06/15-Lawyer-Tips-and-Tricks-to-Help-You-Succeed-in-Law-from-Destination-CLEs-at-DestinationCLEs.com_.jpg,1,Supreme Court,941
Family Lawyer,Adoption,1020,1004,Lawyer Four,https://destinationcles.com/wp-content/uploads/2022/06/15-Lawyer-Tips-and-Tricks-to-Help-You-Succeed-in-Law-from-Destination-CLEs-at-DestinationCLEs.com_.jpg,1,High Court,335
Family Lawyer,Divorce,1009,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,District Court,444
Family Lawyer,Adoption,1005,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,1,Vilage Court,192
Family Lawyer,Adoption,1032,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,Supreme Court,128
Family Lawyer,Adoption,1039,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,High Court,404
Family Lawyer,ChildCustody,1040,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,1,District Court,354
Family Lawyer,ChildCustody,1002,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,Vilage Court,444
Family Lawyer,Adoption,1036,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,Supreme Court,992
Family Lawyer,Adoption,1004,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,1,High Court,397
Family Lawyer,ChildCustody,1006,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,1,District Court,503
Family Lawyer,Adoption,1031,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,Vilage Court,711
Family Lawyer,Adoption,1038,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,Supreme Court,638
Family Lawyer,Divorce,1019,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,1,High Court,323
Family Lawyer,Adoption,1013,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,District Court,782
Family Lawyer,ChildCustody,1002,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,Vilage Court,667
Family Lawyer,Adoption,1013,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,Supreme Court,630
Family Lawyer,Adoption,1042,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,1,High Court,788
Family Lawyer,Divorce,1019,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,1,District Court,515
Family Lawyer,Adoption,1005,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,1,Vilage Court,922
Family Lawyer,Adoption,1030,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,1,Supreme Court,288
Family Lawyer,Adoption,1004,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,1,High Court,726
Family Lawyer,Adoption,1032,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,District Court,930
Family Lawyer,Adoption,1039,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,Vilage Court,318
Family Lawyer,Divorce,1019,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,1,Supreme Court,416
Family Lawyer,Adoption,1022,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,High Court,413
Family Lawyer,ChildCustody,1001,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,District Court,507
Family Lawyer,ChildCustody,1040,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,1,Vilage Court,647
Family Lawyer,Adoption,1028,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,1,Supreme Court,901
Family Lawyer,ChildCustody,1021,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,1,High Court,707
Family Lawyer,ChildCustody,1001,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,District Court,300
Family Lawyer,ChildCustody,1003,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,Vilage Court,334
Family Lawyer,ChildCustody,1003,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,Supreme Court,236
Family Lawyer,ChildCustody,1024,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,High Court,511
Family Lawyer,ChildCustody,1006,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,1,District Court,366
Family Lawyer,Adoption,1038,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,Vilage Court,240
Family Lawyer,Adoption,1034,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,Supreme Court,603
Family Lawyer,ChildCustody,1035,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,High Court,238
Family Lawyer,Adoption,1041,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,District Court,412
Family Lawyer,Adoption,1034,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,Vilage Court,506
Family Lawyer,ChildCustody,1008,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,1,Supreme Court,648
Family Lawyer,Adoption,1015,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,1,High Court,645
Family Lawyer,Divorce,1020,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,District Court,565
Family Lawyer,Adoption,1022,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,Vilage Court,249
Family Lawyer,Divorce,1012,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,1,Supreme Court,345
Family Lawyer,ChildCustody,1023,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,High Court,602
Family Lawyer,ChildCustody,1026,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,1,District Court,214
Family Lawyer,Divorce,1020,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,Vilage Court,374
Family Lawyer,Adoption,1037,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,1,Supreme Court,838
Family Lawyer,ChildCustody,1001,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,High Court,827
Family Lawyer,ChildCustody,1026,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,1,District Court,772
Family Lawyer,Divorce,1009,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,Vilage Court,634
Family Lawyer,Adoption,1031,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,Supreme Court,858
Family Lawyer,Adoption,1032,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,High Court,875
Family Lawyer,ChildCustody,1021,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,1,District Court,229
Family Lawyer,Divorce,1010,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,Vilage Court,513
Family Lawyer,Adoption,1005,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,1,Supreme Court,937
Family Lawyer,Adoption,1041,1005,Lawyer Five,https://www.shutterstock.com/shutterstock/photos/2259402639/display_1500/stock-photo-attractive-young-lawyer-in-office-business-woman-and-lawyers-discussing-contract-papers-with-brass-2259402639.jpg,0,High Court,242
