Specialization,Case Type,Case Number,Lawyer ID,Win/Lose,Location,Price
Business Lawyer,BusinessFraud,1020,1014,1,Vilage Court,606
Business Lawyer,ContractDispute,1047,1012,0,High Court,454
Business Lawyer,BusinessFraud,1026,1014,1,Supreme Court,880
Tax Lawyer,TaxFraud,1025,1016,0,District Court,127
Immigration Lawyer,Asylum,1006,1010,1,High Court,671
Criminal Lawyer,Robbery,1034,1000,1,Vilage Court,457
Immigration Lawyer,Deportation,1016,1009,1,District Court,643
Immigration Lawyer,VisaApplication,1043,1009,1,District Court,772
Immigration Lawyer,VisaApplication,1055,1010,1,Vilage Court,386
Immigration Lawyer,Deportation,1005,1008,1,Vilage Court,355
Tax Lawyer,TaxFraud,1043,1016,1,Vilage Court,426
Tax Lawyer,TaxFraud,1051,1016,1,High Court,599
Criminal Lawyer,Drug,1004,1002,0,Vilage Court,981
Criminal Lawyer,Assault,1007,1000,1,High Court,664
Tax Lawyer,TaxFraud,1025,1016,0,Vilage Court,154
Family Lawyer,ChildCustody,1014,1006,0,High Court,130
Criminal Lawyer,Burglary,1011,1000,1,District Court,520
Tax Lawyer,IRSAudit,1013,1017,0,High Court,187
Family Lawyer,Adoption,1028,1005,1,High Court,353
Tax Lawyer,TaxEvasion,1013,1019,0,Vilage Court,248
Tax Lawyer,TaxEvasion,1019,1019,1,Supreme Court,671
Family Lawyer,Adoption,1016,1004,1,High Court,876
Family Lawyer,Divorce,1007,1006,1,District Court,694
Immigration Lawyer,VisaApplication,1048,1010,0,District Court,731
Family Lawyer,Divorce,1018,1005,1,District Court,250
Immigration Lawyer,Deportation,1025,1010,0,Vilage Court,400
Family Lawyer,ChildCustody,1038,1004,0,Supreme Court,195
Criminal Lawyer,Drug,1017,1000,1,Supreme Court,493
Tax Lawyer,IRSAudit,1022,1019,1,Supreme Court,505
Tax Lawyer,TaxFraud,1043,1016,1,High Court,921
Immigration Lawyer,VisaApplication,1021,1009,1,Vilage Court,724
Immigration Lawyer,VisaApplication,1041,1010,0,Vilage Court,479
Business Lawyer,IntellectualProperty,1002,1014,1,Supreme Court,173
Criminal Lawyer,Drug,1025,1000,0,High Court,898
Immigration Lawyer,VisaApplication,1027,1009,1,Supreme Court,360
Family Lawyer,ChildCustody,1015,1005,1,Supreme Court,554
Family Lawyer,Divorce,1018,1004,0,District Court,355
Business Lawyer,IntellectualProperty,1013,1014,1,District Court,458
Immigration Lawyer,Deportation,1015,1008,0,District Court,589
Family Lawyer,Divorce,1003,1005,0,Supreme Court,919
Family Lawyer,Adoption,1007,1004,0,Supreme Court,976
Immigration Lawyer,VisaApplication,1008,1008,1,High Court,669
Tax Lawyer,TaxFraud,1021,1019,0,District Court,547
Tax Lawyer,IRSAudit,1006,1019,1,District Court,293
Business Lawyer,BusinessFraud,1037,1014,1,High Court,735
Criminal Lawyer,Assault,1005,1000,0,Supreme Court,845
Immigration Lawyer,VisaApplication,1003,1010,1,District Court,309
Immigration Lawyer,Asylum,1018,1009,0,Supreme Court,520
Tax Lawyer,TaxFraud,1007,1016,0,High Court,534
Criminal Lawyer,Burglary,1022,1001,0,High Court,959
Criminal Lawyer,Drug,1011,1001,0,Supreme Court,134
Tax Lawyer,TaxFraud,1002,1016,0,Supreme Court,276
Immigration Lawyer,Asylum,1031,1009,1,Vilage Court,157
Business Lawyer,IntellectualProperty,1055,1014,1,Vilage Court,770
Tax Lawyer,TaxFraud,1005,1017,0,High Court,855
Tax Lawyer,IRSAudit,1048,1016,1,District Court,362
Business Lawyer,BusinessFraud,1051,1012,1,District Court,137
Tax Lawyer,IRSAudit,1011,1016,0,Supreme Court,290
Immigration Lawyer,Deportation,1004,1008,0,District Court,231
Immigration Lawyer,Deportation,1018,1008,1,Vilage Court,473
Family Lawyer,Divorce,1040,1004,1,Vilage Court,613
Family Lawyer,ChildCustody,1012,1004,0,District Court,815
Criminal Lawyer,Burglary,1035,1002,0,Vilage Court,397
Criminal Lawyer,Robbery,1018,1000,1,High Court,830
Immigration Lawyer,Asylum,1008,1010,1,Vilage Court,440
Criminal Lawyer,Robbery,1030,1002,1,Supreme Court,908
Business Lawyer,ContractDispute,1001,1014,1,High Court,117
Business Lawyer,BusinessFraud,1021,1013,1,Supreme Court,317
Family Lawyer,ChildCustody,1014,1005,1,Supreme Court,748
Business Lawyer,ContractDispute,1007,1013,1,High Court,466
Immigration Lawyer,VisaApplication,1026,1010,1,Supreme Court,841
Immigration Lawyer,Deportation,1003,1008,1,Supreme Court,614
Family Lawyer,ChildCustody,1014,1006,0,Supreme Court,268
Immigration Lawyer,Asylum,1001,1009,0,Vilage Court,538
Business Lawyer,ContractDispute,1015,1014,1,Supreme Court,262
Immigration Lawyer,VisaApplication,1029,1010,0,High Court,878
Criminal Lawyer,Burglary,1042,1002,1,Vilage Court,860
Immigration Lawyer,VisaApplication,1009,1008,1,High Court,561
Criminal Lawyer,Assault,1005,1002,1,Vilage Court,165
Business Lawyer,IntellectualProperty,1026,1012,1,Vilage Court,232
Family Lawyer,Divorce,1002,1004,1,Vilage Court,752
Immigration Lawyer,Asylum,1036,1009,0,District Court,881
Family Lawyer,ChildCustody,1016,1006,0,District Court,419
Family Lawyer,Adoption,1003,1004,0,High Court,531
Criminal Lawyer,Burglary,1003,1002,0,Vilage Court,756
Business Lawyer,IntellectualProperty,1034,1013,0,High Court,527
Criminal Lawyer,Burglary,1008,1001,1,District Court,260
Tax Lawyer,TaxFraud,1015,1019,0,High Court,937
Family Lawyer,ChildCustody,1020,1004,0,Supreme Court,705
Criminal Lawyer,Drug,1024,1002,0,High Court,881
Immigration Lawyer,Asylum,1036,1010,1,High Court,648
Business Lawyer,BusinessFraud,1041,1012,1,Supreme Court,552
Business Lawyer,IntellectualProperty,1011,1013,1,Vilage Court,843
Tax Lawyer,IRSAudit,1015,1018,1,Supreme Court,744
Tax Lawyer,TaxFraud,1010,1017,0,District Court,667
Criminal Lawyer,Murder,1027,1001,0,District Court,260
Tax Lawyer,TaxFraud,1021,1019,0,Vilage Court,892
Business Lawyer,BusinessFraud,1022,1012,0,High Court,472
Immigration Lawyer,VisaApplication,1024,1008,0,District Court,949
Tax Lawyer,IRSAudit,1023,1017,1,High Court,422
Business Lawyer,IntellectualProperty,1018,1014,0,Supreme Court,634
Criminal Lawyer,Murder,1038,1000,0,High Court,705
Business Lawyer,IntellectualProperty,1054,1012,0,Supreme Court,124
Family Lawyer,Divorce,1003,1006,0,District Court,978
Tax Lawyer,TaxEvasion,1047,1016,0,Vilage Court,855
Business Lawyer,ContractDispute,1024,1013,1,Supreme Court,406
Business Lawyer,IntellectualProperty,1032,1014,1,High Court,502
Immigration Lawyer,Asylum,1010,1009,0,District Court,216
Criminal Lawyer,Murder,1040,1000,0,High Court,712
Immigration Lawyer,Asylum,1002,1008,1,Supreme Court,433
Business Lawyer,ContractDispute,1052,1014,1,Vilage Court,903
Family Lawyer,Adoption,1023,1006,1,Supreme Court,929
Criminal Lawyer,Robbery,1029,1000,1,High Court,507
Business Lawyer,IntellectualProperty,1024,1012,0,High Court,966
Criminal Lawyer,Burglary,1021,1000,0,District Court,450
Family Lawyer,ChildCustody,1021,1004,1,High Court,435
Immigration Lawyer,Asylum,1030,1009,0,High Court,691
Business Lawyer,IntellectualProperty,1020,1013,0,High Court,558
Business Lawyer,BusinessFraud,1017,1013,1,Vilage Court,778
Business Lawyer,BusinessFraud,1010,1013,1,High Court,415
Immigration Lawyer,Asylum,1007,1010,0,Supreme Court,547
Immigration Lawyer,Deportation,1021,1008,1,Vilage Court,295
Business Lawyer,IntellectualProperty,1024,1012,0,Supreme Court,912
Immigration Lawyer,VisaApplication,1027,1010,0,High Court,740
Business Lawyer,BusinessFraud,1009,1012,0,Vilage Court,136
Business Lawyer,ContractDispute,1031,1012,0,High Court,809
Business Lawyer,IntellectualProperty,1038,1013,1,Supreme Court,115
Criminal Lawyer,Murder,1027,1001,0,Supreme Court,508
Tax Lawyer,TaxFraud,1020,1018,0,Vilage Court,686
Immigration Lawyer,Asylum,1027,1008,1,Vilage Court,907
Tax Lawyer,TaxEvasion,1018,1019,0,District Court,349
Criminal Lawyer,Drug,1004,1002,0,High Court,672
Criminal Lawyer,Murder,1043,1000,1,Vilage Court,613
Immigration Lawyer,VisaApplication,1032,1009,1,Vilage Court,631
Family Lawyer,Adoption,1004,1006,0,Supreme Court,235
Immigration Lawyer,Deportation,1010,1010,0,High Court,769
Business Lawyer,IntellectualProperty,1047,1014,0,District Court,270
Immigration Lawyer,Asylum,1042,1010,1,Supreme Court,219
Criminal Lawyer,Drug,1015,1000,0,Vilage Court,367
Business Lawyer,IntellectualProperty,1018,1014,0,Supreme Court,788
Criminal Lawyer,Assault,1011,1002,1,District Court,750
Business Lawyer,IntellectualProperty,1021,1014,1,Supreme Court,819
Criminal Lawyer,Drug,1015,1000,0,District Court,644
Criminal Lawyer,Murder,1033,1000,0,High Court,542
Tax Lawyer,IRSAudit,1004,1018,1,District Court,740
Criminal Lawyer,Burglary,1008,1000,0,District Court,145
Immigration Lawyer,Deportation,1019,1010,0,District Court,321
Business Lawyer,ContractDispute,1033,1013,0,Supreme Court,436
Business Lawyer,ContractDispute,1001,1012,0,Vilage Court,293
Business Lawyer,BusinessFraud,1036,1013,1,Vilage Court,662
Family Lawyer,Divorce,1003,1005,0,Vilage Court,185
Business Lawyer,IntellectualProperty,1039,1012,1,District Court,164
Immigration Lawyer,Deportation,1049,1010,0,High Court,874
Immigration Lawyer,VisaApplication,1053,1010,0,High Court,359
Tax Lawyer,TaxFraud,1017,1018,1,District Court,553
Tax Lawyer,TaxFraud,1014,1017,0,Supreme Court,731
Criminal Lawyer,Burglary,1017,1002,1,Vilage Court,206
Criminal Lawyer,Assault,1024,1000,1,High Court,162
Tax Lawyer,TaxFraud,1015,1019,0,Supreme Court,711
Business Lawyer,ContractDispute,1046,1013,0,District Court,504
Immigration Lawyer,VisaApplication,1008,1008,1,Supreme Court,847
Tax Lawyer,TaxEvasion,1016,1019,1,High Court,126
Immigration Lawyer,VisaApplication,1013,1010,0,Vilage Court,260
Tax Lawyer,TaxFraud,1024,1018,1,Vilage Court,263
Business Lawyer,BusinessFraud,1041,1013,0,Supreme Court,161
Immigration Lawyer,VisaApplication,1005,1009,1,Supreme Court,391
Tax Lawyer,TaxFraud,1011,1017,1,Vilage Court,348
Immigration Lawyer,VisaApplication,1052,1010,0,High Court,685
Tax Lawyer,IRSAudit,1001,1019,0,Supreme Court,674
Immigration Lawyer,Deportation,1004,1008,0,High Court,727
Immigration Lawyer,Deportation,1040,1010,1,Supreme Court,623
Family Lawyer,Adoption,1030,1004,1,High Court,443
Family Lawyer,Adoption,1006,1006,1,High Court,470
Tax Lawyer,TaxFraud,1016,1017,0,High Court,620
Tax Lawyer,TaxEvasion,1005,1018,0,Vilage Court,215
Family Lawyer,ChildCustody,1004,1005,1,Vilage Court,854
Immigration Lawyer,VisaApplication,1017,1010,0,Supreme Court,846
Criminal Lawyer,Assault,1039,1000,1,District Court,776
Business Lawyer,BusinessFraud,1020,1012,0,Vilage Court,248
Business Lawyer,ContractDispute,1014,1013,1,District Court,522
Immigration Lawyer,Asylum,1006,1010,1,High Court,292
Business Lawyer,ContractDispute,1052,1012,0,Supreme Court,570
Business Lawyer,IntellectualProperty,1047,1014,0,Vilage Court,637
Tax Lawyer,IRSAudit,1004,1016,0,District Court,727
Family Lawyer,Adoption,1020,1006,0,High Court,896
Tax Lawyer,IRSAudit,1026,1019,1,District Court,833
Family Lawyer,Adoption,1036,1004,0,District Court,544
Business Lawyer,BusinessFraud,1037,1012,0,Supreme Court,641
Immigration Lawyer,Deportation,1031,1008,1,Vilage Court,599
Tax Lawyer,TaxFraud,1007,1019,1,High Court,155
Tax Lawyer,TaxFraud,1021,1016,1,Vilage Court,876
Criminal Lawyer,Murder,1012,1002,1,District Court,279
Criminal Lawyer,Assault,1039,1002,0,High Court,692
Criminal Lawyer,Drug,1028,1001,1,High Court,987
Immigration Lawyer,VisaApplication,1052,1010,0,Vilage Court,491
Tax Lawyer,IRSAudit,1041,1016,1,High Court,639
Tax Lawyer,TaxFraud,1054,1016,0,District Court,518
Family Lawyer,ChildCustody,1010,1004,0,Supreme Court,307
Business Lawyer,BusinessFraud,1046,1012,0,District Court,775
Immigration Lawyer,VisaApplication,1026,1009,0,Supreme Court,657
Business Lawyer,BusinessFraud,1026,1013,1,Supreme Court,547
Family Lawyer,Divorce,1022,1004,1,Vilage Court,489
Criminal Lawyer,Robbery,1012,1000,1,District Court,649
Family Lawyer,ChildCustody,1015,1004,1,Vilage Court,602
Immigration Lawyer,Deportation,1017,1008,0,Vilage Court,522
Tax Lawyer,IRSAudit,1030,1019,0,High Court,428
Immigration Lawyer,VisaApplication,1026,1009,0,Supreme Court,788
Family Lawyer,Divorce,1027,1004,0,District Court,569
Immigration Lawyer,Asylum,1013,1009,1,Vilage Court,996
Business Lawyer,ContractDispute,1019,1012,0,District Court,182
Criminal Lawyer,Assault,1016,1000,0,District Court,917
Tax Lawyer,TaxEvasion,1003,1018,1,Supreme Court,374
Tax Lawyer,IRSAudit,1009,1019,1,Vilage Court,980
Family Lawyer,Divorce,1019,1005,0,High Court,722
Immigration Lawyer,Asylum,1022,1008,1,District Court,337
Business Lawyer,IntellectualProperty,1040,1013,0,Supreme Court,284
Tax Lawyer,IRSAudit,1004,1018,1,Supreme Court,829
Tax Lawyer,IRSAudit,1039,1016,1,District Court,502
Business Lawyer,ContractDispute,1035,1013,1,High Court,733
Family Lawyer,Adoption,1028,1004,1,Supreme Court,479
Immigration Lawyer,Asylum,1036,1009,0,High Court,964
Tax Lawyer,TaxFraud,1020,1017,1,High Court,415
Business Lawyer,BusinessFraud,1028,1013,0,District Court,356
Business Lawyer,ContractDispute,1042,1014,1,District Court,128
Tax Lawyer,TaxEvasion,1030,1017,1,Supreme Court,861
Family Lawyer,Divorce,1014,1004,0,Supreme Court,100
Immigration Lawyer,Deportation,1031,1008,1,Vilage Court,311
Tax Lawyer,TaxEvasion,1006,1017,0,Supreme Court,985
Business Lawyer,IntellectualProperty,1004,1012,0,Supreme Court,967
Business Lawyer,IntellectualProperty,1004,1012,0,District Court,187
Criminal Lawyer,Robbery,1018,1000,1,District Court,483
Family Lawyer,Adoption,1008,1005,0,Vilage Court,108
Criminal Lawyer,Assault,1005,1001,1,District Court,254
Business Lawyer,ContractDispute,1053,1012,0,District Court,432
Business Lawyer,ContractDispute,1035,1014,1,High Court,463
Immigration Lawyer,Asylum,1010,1009,0,Vilage Court,406
Criminal Lawyer,Drug,1023,1001,0,Vilage Court,979
Tax Lawyer,IRSAudit,1014,1016,1,High Court,575
Criminal Lawyer,Drug,1017,1001,0,District Court,227
Business Lawyer,ContractDispute,1019,1014,0,Supreme Court,247
Family Lawyer,ChildCustody,1012,1006,0,High Court,328
Business Lawyer,IntellectualProperty,1002,1014,1,Vilage Court,942
Tax Lawyer,IRSAudit,1006,1019,1,Vilage Court,213
Criminal Lawyer,Murder,1003,1000,0,Supreme Court,757
Tax Lawyer,TaxEvasion,1014,1019,1,District Court,463
Immigration Lawyer,Asylum,1020,1008,0,Vilage Court,948
Business Lawyer,IntellectualProperty,1034,1013,0,Vilage Court,809
Criminal Lawyer,Assault,1006,1000,1,Vilage Court,838
Tax Lawyer,IRSAudit,1028,1017,1,High Court,872
Criminal Lawyer,Burglary,1007,1001,0,Vilage Court,770
Immigration Lawyer,Deportation,1015,1010,0,Supreme Court,117
Immigration Lawyer,Asylum,1009,1009,1,District Court,504
Immigration Lawyer,Deportation,1056,1010,1,Supreme Court,123
Immigration Lawyer,Deportation,1016,1009,1,Vilage Court,365
Immigration Lawyer,Deportation,1028,1010,0,Supreme Court,777
Criminal Lawyer,Assault,1008,1002,0,District Court,872
Business Lawyer,ContractDispute,1031,1012,0,High Court,812
Criminal Lawyer,Robbery,1018,1002,0,High Court,205
Business Lawyer,IntellectualProperty,1002,1014,1,High Court,664
Business Lawyer,BusinessFraud,1012,1012,0,Supreme Court,429
Business Lawyer,BusinessFraud,1007,1012,0,High Court,900
Family Lawyer,Adoption,1031,1004,1,High Court,664
Family Lawyer,Adoption,1033,1004,1,District Court,683
Criminal Lawyer,Murder,1040,1000,0,Supreme Court,870
Business Lawyer,ContractDispute,1025,1014,1,Supreme Court,229
Tax Lawyer,IRSAudit,1038,1016,0,High Court,448
Business Lawyer,ContractDispute,1024,1014,1,High Court,692
Business Lawyer,IntellectualProperty,1005,1013,0,Vilage Court,659
Tax Lawyer,TaxFraud,1004,1017,1,Supreme Court,433
Immigration Lawyer,VisaApplication,1004,1009,1,Vilage Court,639
Family Lawyer,ChildCustody,1012,1004,0,High Court,871
Family Lawyer,ChildCustody,1015,1006,1,High Court,996
Business Lawyer,ContractDispute,1048,1012,0,District Court,450
Business Lawyer,BusinessFraud,1031,1014,0,High Court,930
Family Lawyer,ChildCustody,1039,1004,1,Supreme Court,455
Family Lawyer,Divorce,1023,1005,1,Supreme Court,887
Business Lawyer,BusinessFraud,1023,1013,0,District Court,572
Immigration Lawyer,Deportation,1046,1010,0,High Court,223
Family Lawyer,ChildCustody,1010,1004,0,High Court,425
Business Lawyer,BusinessFraud,1012,1012,0,District Court,215
Immigration Lawyer,Deportation,1006,1009,0,Vilage Court,312
Business Lawyer,BusinessFraud,1031,1013,0,High Court,697
Immigration Lawyer,VisaApplication,1029,1010,0,District Court,672
Immigration Lawyer,Asylum,1038,1010,0,High Court,683
Criminal Lawyer,Robbery,1036,1002,1,High Court,381
Immigration Lawyer,Asylum,1014,1009,0,District Court,256
Family Lawyer,ChildCustody,1021,1004,1,Vilage Court,521
Family Lawyer,Divorce,1035,1004,0,District Court,916
Family Lawyer,Adoption,1029,1006,1,Supreme Court,293
Family Lawyer,Adoption,1021,1006,0,High Court,740
Family Lawyer,ChildCustody,1012,1006,0,Supreme Court,209
Family Lawyer,ChildCustody,1008,1006,0,District Court,700
Criminal Lawyer,Drug,1017,1001,0,Supreme Court,353
Tax Lawyer,TaxEvasion,1045,1016,0,Vilage Court,820
Criminal Lawyer,Murder,1016,1001,1,Vilage Court,879
Business Lawyer,BusinessFraud,1037,1014,1,District Court,947
Tax Lawyer,TaxFraud,1019,1017,0,Vilage Court,910
Family Lawyer,ChildCustody,1002,1006,0,District Court,243
Business Lawyer,BusinessFraud,1013,1013,0,High Court,488
Business Lawyer,BusinessFraud,1018,1013,0,High Court,132
Criminal Lawyer,Drug,1033,1002,0,High Court,646
Family Lawyer,Adoption,1028,1004,1,District Court,180
Business Lawyer,BusinessFraud,1031,1014,0,Supreme Court,293
Business Lawyer,IntellectualProperty,1038,1013,1,District Court,924
Tax Lawyer,TaxFraud,1017,1018,1,Vilage Court,171
Tax Lawyer,TaxFraud,1020,1017,1,High Court,547
Immigration Lawyer,VisaApplication,1012,1010,1,District Court,273
Business Lawyer,ContractDispute,1015,1013,1,Vilage Court,613
Family Lawyer,Adoption,1017,1006,0,High Court,885
Family Lawyer,Divorce,1002,1004,1,District Court,698
Business Lawyer,IntellectualProperty,1010,1014,1,Supreme Court,390
Business Lawyer,BusinessFraud,1018,1012,0,Supreme Court,939
Business Lawyer,BusinessFraud,1027,1012,1,High Court,596
Business Lawyer,BusinessFraud,1049,1012,0,High Court,312
Immigration Lawyer,Asylum,1019,1008,1,District Court,624
Tax Lawyer,TaxFraud,1009,1018,0,Supreme Court,319
Criminal Lawyer,Burglary,1020,1002,1,Supreme Court,201
Immigration Lawyer,Asylum,1014,1009,0,High Court,195
Tax Lawyer,TaxFraud,1009,1017,0,Supreme Court,225
Tax Lawyer,TaxEvasion,1001,1017,1,Vilage Court,749
Family Lawyer,Adoption,1036,1004,0,Vilage Court,744
Business Lawyer,ContractDispute,1030,1012,0,District Court,146
Family Lawyer,ChildCustody,1010,1005,0,High Court,193
Tax Lawyer,TaxFraud,1029,1019,0,Vilage Court,550
Tax Lawyer,IRSAudit,1037,1016,1,Vilage Court,426
Tax Lawyer,TaxFraud,1009,1016,0,Supreme Court,372
Criminal Lawyer,Murder,1025,1002,1,District Court,140
Business Lawyer,BusinessFraud,1050,1012,1,District Court,869
Tax Lawyer,TaxEvasion,1005,1018,0,Vilage Court,209
Tax Lawyer,TaxFraud,1023,1019,0,Vilage Court,565
Immigration Lawyer,VisaApplication,1015,1009,0,High Court,434
Tax Lawyer,TaxEvasion,1010,1016,1,High Court,866
Immigration Lawyer,VisaApplication,1055,1010,1,Supreme Court,376
Business Lawyer,IntellectualProperty,1009,1014,1,Vilage Court,326
Tax Lawyer,TaxEvasion,1016,1019,1,High Court,410
Immigration Lawyer,VisaApplication,1032,1009,1,District Court,817
Tax Lawyer,TaxEvasion,1001,1017,1,High Court,596
Business Lawyer,BusinessFraud,1009,1013,0,District Court,903
Business Lawyer,BusinessFraud,1032,1012,1,High Court,633
Tax Lawyer,TaxEvasion,1042,1016,0,Supreme Court,915
Criminal Lawyer,Drug,1037,1002,1,High Court,145
Business Lawyer,BusinessFraud,1008,1014,1,Vilage Court,679
Business Lawyer,BusinessFraud,1027,1013,1,High Court,458
Business Lawyer,BusinessFraud,1053,1014,0,Supreme Court,239
Business Lawyer,IntellectualProperty,1007,1014,1,District Court,928
Criminal Lawyer,Burglary,1042,1002,1,Supreme Court,689
Tax Lawyer,IRSAudit,1046,1016,0,High Court,889
Tax Lawyer,IRSAudit,1026,1016,0,High Court,709
Immigration Lawyer,VisaApplication,1014,1010,0,Supreme Court,734
Immigration Lawyer,VisaApplication,1009,1010,0,District Court,798
Criminal Lawyer,Drug,1007,1002,0,High Court,508
Criminal Lawyer,Robbery,1018,1002,0,High Court,180
Immigration Lawyer,Deportation,1005,1010,1,Supreme Court,485
Business Lawyer,IntellectualProperty,1045,1013,0,Vilage Court,983
Tax Lawyer,TaxEvasion,1020,1019,1,District Court,434
Tax Lawyer,TaxFraud,1035,1016,1,District Court,371
Immigration Lawyer,VisaApplication,1044,1009,0,Vilage Court,223
Immigration Lawyer,Deportation,1025,1010,0,High Court,885
Criminal Lawyer,Robbery,1002,1000,1,Supreme Court,383
Tax Lawyer,TaxEvasion,1008,1016,0,District Court,199
Immigration Lawyer,Asylum,1022,1008,1,Supreme Court,315
Tax Lawyer,TaxEvasion,1018,1019,0,Vilage Court,392
Business Lawyer,IntellectualProperty,1002,1013,1,District Court,610
Immigration Lawyer,VisaApplication,1028,1009,0,Vilage Court,820
Tax Lawyer,IRSAudit,1022,1016,0,High Court,197
Business Lawyer,IntellectualProperty,1025,1013,1,Vilage Court,915
Tax Lawyer,TaxFraud,1026,1017,1,District Court,589
Business Lawyer,BusinessFraud,1056,1014,0,District Court,812
Criminal Lawyer,Burglary,1001,1000,1,Vilage Court,238
Business Lawyer,ContractDispute,1013,1012,0,Supreme Court,252
Criminal Lawyer,Drug,1020,1000,1,High Court,161
Criminal Lawyer,Murder,1016,1001,1,High Court,635
Criminal Lawyer,Drug,1015,1002,1,High Court,917
Family Lawyer,ChildCustody,1021,1004,1,Supreme Court,134
Business Lawyer,BusinessFraud,1017,1013,1,Vilage Court,693
Business Lawyer,ContractDispute,1042,1014,1,Vilage Court,148
Immigration Lawyer,Deportation,1016,1009,1,Vilage Court,374
Business Lawyer,ContractDispute,1047,1012,0,Supreme Court,893
Immigration Lawyer,Deportation,1034,1010,1,High Court,671
Family Lawyer,Divorce,1008,1004,0,High Court,112
Criminal Lawyer,Murder,1003,1000,0,Supreme Court,581
Business Lawyer,BusinessFraud,1012,1013,1,High Court,488
Family Lawyer,Divorce,1001,1004,0,Vilage Court,166
Business Lawyer,IntellectualProperty,1035,1012,1,Supreme Court,235
Business Lawyer,BusinessFraud,1051,1012,1,High Court,806
Immigration Lawyer,VisaApplication,1037,1009,0,District Court,215
Immigration Lawyer,VisaApplication,1015,1009,0,High Court,232
Immigration Lawyer,Deportation,1029,1009,0,Supreme Court,590
Immigration Lawyer,Deportation,1024,1009,0,Supreme Court,793
Business Lawyer,IntellectualProperty,1003,1014,1,District Court,545
Criminal Lawyer,Burglary,1022,1002,0,Vilage Court,750
Tax Lawyer,TaxEvasion,1008,1016,0,Supreme Court,531
Criminal Lawyer,Drug,1018,1001,0,Vilage Court,607
Tax Lawyer,TaxFraud,1022,1017,0,District Court,125
Tax Lawyer,IRSAudit,1006,1016,1,Supreme Court,702
Criminal Lawyer,Robbery,1034,1000,1,High Court,871
Immigration Lawyer,Asylum,1019,1008,1,High Court,292
Family Lawyer,Adoption,1020,1006,0,Supreme Court,515
Criminal Lawyer,Burglary,1042,1000,0,Vilage Court,191
Criminal Lawyer,Murder,1036,1000,1,Supreme Court,807
Criminal Lawyer,Robbery,1028,1002,1,Supreme Court,916
Business Lawyer,ContractDispute,1003,1013,0,Supreme Court,699
Immigration Lawyer,Deportation,1029,1009,0,High Court,460
Tax Lawyer,TaxFraud,1028,1016,1,District Court,418
Business Lawyer,ContractDispute,1007,1013,1,Supreme Court,554
Business Lawyer,IntellectualProperty,1039,1014,0,High Court,194
Business Lawyer,BusinessFraud,1046,1012,0,Supreme Court,348
Business Lawyer,BusinessFraud,1031,1014,0,District Court,901
Tax Lawyer,TaxEvasion,1013,1019,0,Supreme Court,230
Criminal Lawyer,Burglary,1020,1002,1,District Court,756
Immigration Lawyer,VisaApplication,1022,1010,1,Vilage Court,986
Family Lawyer,ChildCustody,1026,1004,1,Supreme Court,650
Immigration Lawyer,Deportation,1003,1009,0,District Court,906
Family Lawyer,ChildCustody,1006,1004,1,High Court,330
Immigration Lawyer,Asylum,1020,1008,0,High Court,402
Family Lawyer,Divorce,1009,1006,1,High Court,330
Tax Lawyer,IRSAudit,1030,1016,0,District Court,836
Business Lawyer,ContractDispute,1033,1013,0,Supreme Court,398
Immigration Lawyer,VisaApplication,1003,1010,1,High Court,177
Family Lawyer,Divorce,1018,1005,1,High Court,338
Family Lawyer,ChildCustody,1039,1004,1,Supreme Court,560
Criminal Lawyer,Robbery,1010,1002,1,Supreme Court,275
Tax Lawyer,IRSAudit,1016,1016,0,High Court,186
Immigration Lawyer,Deportation,1021,1010,1,High Court,659
Immigration Lawyer,VisaApplication,1024,1008,0,District Court,613
Immigration Lawyer,Asylum,1013,1008,0,Vilage Court,311
Business Lawyer,BusinessFraud,1044,1012,1,District Court,995
Tax Lawyer,IRSAudit,1023,1016,0,Vilage Court,664
Business Lawyer,BusinessFraud,1027,1013,1,High Court,638
Business Lawyer,IntellectualProperty,1036,1012,0,Supreme Court,302
Tax Lawyer,TaxFraud,1003,1017,1,District Court,474
Tax Lawyer,TaxEvasion,1019,1019,1,Vilage Court,965
Business Lawyer,ContractDispute,1006,1013,0,District Court,958
Family Lawyer,Adoption,1008,1005,0,High Court,917
Immigration Lawyer,VisaApplication,1048,1010,0,Supreme Court,321
Criminal Lawyer,Burglary,1035,1002,0,Vilage Court,326
Business Lawyer,IntellectualProperty,1002,1014,1,District Court,418
Criminal Lawyer,Burglary,1042,1000,0,District Court,163
Immigration Lawyer,Deportation,1021,1010,1,District Court,805
Family Lawyer,Divorce,1022,1006,1,High Court,670
Business Lawyer,BusinessFraud,1006,1014,0,High Court,426
Tax Lawyer,IRSAudit,1026,1019,1,High Court,306
Criminal Lawyer,Murder,1012,1001,0,Vilage Court,491
Immigration Lawyer,Asylum,1036,1009,0,District Court,663
Business Lawyer,IntellectualProperty,1010,1014,1,Supreme Court,707
Business Lawyer,BusinessFraud,1008,1012,0,Supreme Court,178
Criminal Lawyer,Robbery,1016,1002,0,Vilage Court,816
Criminal Lawyer,Murder,1009,1002,1,Vilage Court,368
Criminal Lawyer,Burglary,1030,1000,0,District Court,911
Family Lawyer,Adoption,1005,1005,0,High Court,982
Business Lawyer,IntellectualProperty,1035,1012,1,District Court,154
Criminal Lawyer,Assault,1005,1002,1,High Court,386
